strHUC12RNG,strUC,intGapOrigin,intGapPres,intGapRepro,intGapSeas,Origin,Presence,Reproduction,Season
130301030305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111202020205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202100208,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090603,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202080101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200021203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150502020706,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110300010104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110500020602,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601010810,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402080201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111201050305,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901090302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130900010302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900150303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111202020202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402120203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700090106,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602030204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200021101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101050104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202040201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202090301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150602020502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150701040107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120701010303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121003040304,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101061004,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130201010502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150601030204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700020203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101060705,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121102050404,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150702011505,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111001011204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500041503,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400070209,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202110206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800050502,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202030604,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600070903,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400010101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150701030101,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200100303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302040105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500040707,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600030802,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600080204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110300050102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200040703,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200070303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121002020501,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200030106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800030609,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120904010306,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111301040208,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402010502,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602030502,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130301020502,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110800030602,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301010202,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202050103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150200020702,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150801010402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111002020102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402010105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200050611,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800040807,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111001010307,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121003020406,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150702010104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500050102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602040203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002030103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202050403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130301010209,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500040104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101050907,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111201020203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402110108,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200020901,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702010501,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200050201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500040913,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900100301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130800020106,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111203020203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702010707,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500030102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700080403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202050601,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302020402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500050403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130402010702,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601040204,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120301080110,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150302030207,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600110301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120601010905,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901090105,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400060710,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500060305,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202080703,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130302021606,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130302021801,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150601030804,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901070403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110200091605,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500010701,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503020308,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602020107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302021207,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402020101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402020401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202110805,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120702030504,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800010206,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002010201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503060107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130201011203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121003010104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150501000505,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202070106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111003010706,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150701020803,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111303020304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130600011201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121101061103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102600010106,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111301010108,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150503030601,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500010108,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111303030103,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121002020705,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120301010603,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600011306,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130800010402,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002010107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400060804,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120500040302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600020104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600111201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111302090104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800050605,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111203020407,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150602010105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110300050203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130700070209,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110901010702,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
101800140706,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150502030701,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150602020503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500070102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500130202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111001020403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202100104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600030908,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600031804,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111003010507,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150503010109,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110901060302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111303030302,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500070205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200100402,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702010205,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202050603,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111001020202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120500040906,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121004070301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101402011102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111002030107,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800040806,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500120104,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110500020304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121101061002,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130201020206,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202110406,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150803010303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111002010606,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800030306,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121002020203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130301030303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700120106,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
140801060401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202020301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500042506,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503030401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130402030107,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130800020302,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150702010201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200070304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130201020804,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800010503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111202010105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800030703,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602040401,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130301030203,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200080105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
140801060202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110800060903,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130100020404,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121002030403,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900121304,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110901020702,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302070202,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120901010201,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150503040308,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
111002030506,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130201011102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130500040506,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150400040301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110500020403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302010802,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121004070204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130202110204,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120904010303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120901040405,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101900020403,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
102500020505,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
121102050101,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130403011103,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130500031903,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130600070905,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102001010303,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200090702,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302030203,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130202080301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120702010102,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121004020301,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101402010105,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120601020710,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150200020301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
110200091503,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120902050408,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150100040504,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150701010401,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
130302010303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
101402010102,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120602011104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
121004070104,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
130700080207,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120800060303,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
110600020301,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
120800070106,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
120902010404,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
150501000308,bCASPx,1,1,3,1,Native,Known/extant,Both breeding and nonbreeding,Year-round
102500010702,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
111302010311,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
150702011201,bCASPx,1,1,1,4,Native,Known/extant,Breeding,Summer
